TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_DESTINATION,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,지역,split
h006283,0,0.7350715554575575,도서 지역,-0.656134603197128,-0.45025871996076905,-0.4438559512049019,0.453221418277183,-0.9181132881994429,-0.433687274579901,-0.8935231276475888,-0.5381145283345574,4.8,제주도_및_도서지역,Training
h002327,0,0.7350715554575575,제주,1.7452723208386325,-1.0445898839934316,-0.4438559512049019,0.453221418277183,-0.9181132881994429,-0.433687274579901,-0.8935231276475888,-1.677570957299635,3.0434782608695654,제주도_및_도서지역,Training
h001935,1,0.7350715554575575,제주,-1.2564863342060681,-1.0445898839934316,-1.070407947445764,-0.18109532534784947,0.20059004361032523,-1.0235969594494985,0.10933083085882095,-1.1078427428170963,4.428571428571429,제주도_및_도서지역,Training
h006533,1,1.614650082499663,제주,-0.05578287218818784,0.7384036081045557,0.1826960450359603,0.453221418277183,-0.3587616222945589,-0.433687274579901,-0.3920961483943839,0.031613686147981275,4.5,제주도_및_도서지역,Training
h002099,0,-1.0240854986266534,제주,-0.656134603197128,-0.45025871996076905,-1.070407947445764,1.0875381619022153,-0.3587616222945589,-1.613506644319096,-0.8935231276475888,0.031613686147981275,4.705882352941177,제주도_및_도서지역,Training
h000673,1,-1.0240854986266534,제주,-0.656134603197128,-0.45025871996076905,0.8092480412768225,0.453221418277183,-0.9181132881994429,0.1562224102896964,0.10933083085882095,0.60134190063052,4.909090909090909,제주도_및_도서지역,Training
h001255,1,-1.0240854986266534,제주,1.1449205898296924,0.14407244407189337,-0.4438559512049019,-0.8154120689728819,-0.3587616222945589,-1.0235969594494985,0.6107578101120258,0.60134190063052,3.9047619047619047,제주도_및_도서지역,Training
h000763,1,1.614650082499663,제주,-0.656134603197128,1.9270659361698805,2.062352033758547,1.7218549055272478,0.20059004361032523,0.1562224102896964,-0.3920961483943839,-1.677570957299635,4.1,제주도_및_도서지역,Training
h002277,0,0.7350715554575575,제주,-0.656134603197128,-0.45025871996076905,-0.4438559512049019,0.453221418277183,-0.9181132881994429,1.3360417800288913,-0.8935231276475888,0.60134190063052,5.0,제주도_및_도서지역,Training
h005580,1,-1.0240854986266534,제주,-0.05578287218818784,-0.45025871996076905,0.8092480412768225,-0.8154120689728819,0.20059004361032523,0.7461320951592938,0.6107578101120258,0.031613686147981275,4.125,제주도_및_도서지역,Training
h004911,1,1.614650082499663,제주,-0.656134603197128,-1.0445898839934316,-0.4438559512049019,-0.8154120689728819,-0.9181132881994429,-0.433687274579901,-0.3920961483943839,1.1710701151130587,3.888888888888889,제주도_및_도서지역,Training
h001695,1,-1.0240854986266534,제주,1.1449205898296924,0.14407244407189337,-0.4438559512049019,-0.8154120689728819,-0.9181132881994429,-1.0235969594494985,1.1121847893652306,0.031613686147981275,4.045454545454546,제주도_및_도서지역,Training
h003451,1,-0.1445069715845479,제주,-0.656134603197128,-0.45025871996076905,-0.4438559512049019,-0.18109532534784947,-0.9181132881994429,-1.0235969594494985,0.6107578101120258,1.1710701151130587,4.823529411764706,제주도_및_도서지역,Training
h004362,0,-1.0240854986266534,제주,-0.656134603197128,-0.45025871996076905,-1.070407947445764,-1.4497288125979144,1.3192933754200935,-1.0235969594494985,1.1121847893652306,0.031613686147981275,4.9,제주도_및_도서지역,Training
h003278,0,1.614650082499663,제주,-1.2564863342060681,-1.0445898839934316,-1.070407947445764,-0.18109532534784947,-0.9181132881994429,-1.0235969594494985,-1.3949501069007937,-0.5381145283345574,4.571428571428571,제주도_및_도서지역,Training
h001481,0,-0.1445069715845479,제주,-0.656134603197128,-1.0445898839934316,-1.070407947445764,-0.8154120689728819,1.3192933754200935,1.9259514648984888,-1.3949501069007937,1.1710701151130587,4.032258064516129,제주도_및_도서지역,Training
h001955,0,-1.0240854986266534,제주,-1.2564863342060681,0.7384036081045557,-1.070407947445764,0.453221418277183,1.3192933754200935,-1.613506644319096,-1.3949501069007937,0.60134190063052,4.1875,제주도_및_도서지역,Training
h001326,1,-0.1445069715845479,제주,1.7452723208386325,1.3327347721372182,0.1826960450359603,1.0875381619022153,0.7599417095152093,0.1562224102896964,-1.3949501069007937,1.1710701151130587,4.333333333333333,제주도_및_도서지역,Training
h005309,1,-0.1445069715845479,제주,0.5445688588207523,0.7384036081045557,-0.4438559512049019,-0.18109532534784947,-0.3587616222945589,-0.433687274579901,1.1121847893652306,0.031613686147981275,4.809523809523809,제주도_및_도서지역,Training
